user id,product id,Interaction type,Time stamp,user id ,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Year Month,YearMonth,Segment_x,Segment_y,Segment
2435.0,7d6910b24da4c3512b8dc2ca496a8f4d,like,2023-01-01 00:00:00.000000,2435.0,2435,36.0,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40.0,Credit Card,Monthly,2023-01,2023-01,Medium,Medium,Medium
2440.0,63817018a0f13dbb03f29219539644ec,,2023-01-01 10:00:00.000000,2440.0,2440,55.0,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45.0,Bank Transfer,Annually,2023-01,2023-01,Low,Low,Low
2441.0,780036b0d9b5b2c2743ccd47f7625968,,2023-02-01 10:00:00.000000,2441.0,2441,31.0,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47.0,Bank Transfer,Annually,2023-02,2023-02,High,High,High
2442.0,59ed385635a8e092b924efaf8fffb834,,2023-03-01 10:00:00.000000,2442.0,2442,45.0,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5.0,Credit Card,Monthly,2023-03,2023-03,Low,Low,Low
2443.0,2dfe681963104bf0218177801b8c906b,,2023-04-01 10:00:00.000000,2443.0,2443,53.0,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50.0,Debit Card,Bi-Weekly,2023-04,2023-04,High,High,High
2444.0,9ade586afb2f14944ce528cef9d36297,,2023-05-01 10:00:00.000000,2444.0,2444,24.0,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24.0,Bank Transfer,Bi-Weekly,2023-05,2023-05,Low,Low,Low
2445.0,6d4bae0d571c7e3205298a1a63f0a7c1,,2023-06-01 10:00:00.000000,2445.0,2445,47.0,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15.0,Debit Card,Bi-Weekly,2023-06,2023-06,Medium,Medium,Medium
2446.0,862135dd78e198ce57c836f65c32140c,,2023-07-01 10:00:00.000000,2446.0,2446,63.0,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50.0,Cash,Weekly,2023-07,2023-07,High,High,High
2447.0,c37914fdeadbaeffafc5aa2a4555bb55,,2023-08-01 10:00:00.000000,2447.0,2447,38.0,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7.0,Credit Card,Monthly,2023-08,2023-08,Medium,Medium,Medium
2448.0,ff7d71df64debc45f0f10420644a88b3,,2023-09-01 10:00:00.000000,2448.0,2448,59.0,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10.0,Venmo,Fortnightly,2023-09,2023-09,Medium,Medium,Medium
2449.0,11b989d425d7e1f32bd1d2b11f6eae73,,2023-10-01 10:00:00.000000,2449.0,2449,54.0,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38.0,PayPal,Bi-Weekly,2023-10,2023-10,Low,Low,Low
2450.0,4bc3b2b5dae5aa147eedb3be298dd464,,2023-11-01 10:00:00.000000,2450.0,2450,26.0,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31.0,Venmo,Fortnightly,2023-11,2023-11,Medium,Medium,Medium
2451.0,f39860b7995a5178e5d8c5e74221cf92,,2023-12-01 10:00:00.000000,2451.0,2451,68.0,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7.0,Venmo,Quarterly,2023-12,2023-12,High,High,High
2464.0,3d7a2bdaacc396e94b1671bd460d7367,,2023-10-10 08:00:00.000000,2464.0,2464,60.0,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25.0,Cash,Bi-Weekly,2023-10,2023-10,Low,Low,Low
2465.0,7bd326bbbdb36310b8e7715a7ac1581a,,2023-11-10 08:00:00.000000,2465.0,2465,47.0,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4.0,Cash,Bi-Weekly,2023-11,2023-11,High,High,High
2466.0,ffc8120406070bfede4fd173cc7deb47,,2023-12-10 08:00:00.000000,2466.0,2466,18.0,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20.0,Bank Transfer,Weekly,2023-12,2023-12,Medium,Medium,Medium
2486.0,5532952c84dfda9392438c944a0b777e,like,2023-01-11 08:00:00.000000,2486.0,2486,43.0,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37.0,Bank Transfer,Annually,2023-01,2023-01,Medium,Medium,Medium
2487.0,e5d6b931eebf9c12315b8d7cf0d2cb87,view,2023-02-11 08:00:00.000000,2487.0,2487,61.0,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6.0,Credit Card,Fortnightly,2023-02,2023-02,Medium,Medium,Medium
2488.0,669c6d5086b74d184356c0b977465a60,like,2023-03-11 08:00:00.000000,2488.0,2488,57.0,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16.0,PayPal,Bi-Weekly,2023-03,2023-03,Low,Low,Low
2489.0,43d147d07cafb866379654b06488f702,like,2023-04-11 08:00:00.000000,2489.0,2489,56.0,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30.0,PayPal,Monthly,2023-04,2023-04,High,High,High
2490.0,8aca0a9872c41926cc61b067df87c942,purchase,2023-05-11 08:00:00.000000,2490.0,2490,66.0,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50.0,Venmo,Quarterly,2023-05,2023-05,Low,Low,Low
2491.0,391201805b59ce86ba6dd9994dbbb413,view,2023-06-11 08:00:00.000000,2491.0,2491,52.0,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5.0,Cash,Every 3 Months,2023-06,2023-06,High,High,High
2492.0,d04453e5b701bd64e061c9032208379e,like,2023-07-11 08:00:00.000000,2492.0,2492,63.0,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15.0,Bank Transfer,Monthly,2023-07,2023-07,Medium,Medium,Medium
2493.0,b4a8adfbe7b3f4b2da1f6573ecced8f5,purchase,2023-08-11 08:00:00.000000,2493.0,2493,50.0,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34.0,Bank Transfer,Bi-Weekly,2023-08,2023-08,High,High,High
2494.0,8f1c02befcad104e99df55229320b4c4,purchase,2023-09-11 08:00:00.000000,2494.0,2494,21.0,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6.0,Venmo,Every 3 Months,2023-09,2023-09,Low,Low,Low
2495.0,f62e94b3eaa1cd221f7f60877967712e,view,2023-10-11 08:00:00.000000,2495.0,2495,42.0,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26.0,Debit Card,Annually,2023-10,2023-10,Low,Low,Low
2496.0,12c35b3122e7b7f7ed71432951e0fc38,like,2023-11-11 08:00:00.000000,2496.0,2496,40.0,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34.0,Credit Card,Every 3 Months,2023-11,2023-11,Low,Low,Low
2497.0,ae385597127363ac530864a67495dd43,view,2023-12-11 08:00:00.000000,2497.0,2497,67.0,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37.0,Credit Card,Weekly,2023-12,2023-12,High,High,High
2516.0,e11b26b7c6bd9b92fd3381e90863929c,like,2023-01-12 08:00:00.000000,2516.0,2516,37.0,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41.0,Cash,Monthly,2023-01,2023-01,High,High,High
2517.0,fab247b24bd827357896602512110519,view,2023-02-12 08:00:00.000000,2517.0,2517,46.0,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36.0,Debit Card,Quarterly,2023-02,2023-02,Medium,Medium,Medium
2518.0,0d4641efeb17d50f805ee5545aa7e1fb,like,2023-03-12 08:00:00.000000,2518.0,2518,64.0,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10.0,Venmo,Annually,2023-03,2023-03,Low,Low,Low
2519.0,11f1eea6314df059ab73f8862248ee93,like,2023-04-12 08:00:00.000000,2519.0,2519,20.0,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31.0,Venmo,Annually,2023-04,2023-04,Medium,Medium,Medium
2520.0,d5d2431fc95c46ad518a224453260821,purchase,2023-05-12 08:00:00.000000,2520.0,2520,40.0,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21.0,Credit Card,Quarterly,2023-05,2023-05,High,High,High
2521.0,093ac0a0ef36ec9b61ba61080b17e1ec,view,2023-06-12 08:00:00.000000,2521.0,2521,64.0,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16.0,Cash,Every 3 Months,2023-06,2023-06,Medium,Medium,Medium
2522.0,348fbe683a81bfffb98508a32b7f0575,like,2023-07-12 08:00:00.000000,2522.0,2522,29.0,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18.0,PayPal,Every 3 Months,2023-07,2023-07,Low,Low,Low
2523.0,198ad0dfddaa103b63a59b3cfe7e6927,purchase,2023-08-12 08:00:00.000000,2523.0,2523,20.0,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20.0,Debit Card,Weekly,2023-08,2023-08,Medium,Medium,Medium
2524.0,8267acff03b0e83e24e48b76aac0b2f5,purchase,2023-09-12 08:00:00.000000,2524.0,2524,43.0,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21.0,Bank Transfer,Annually,2023-09,2023-09,Low,Low,Low
2525.0,c3e358d770b5503cd0d24031dfbb7204,view,2023-10-12 08:00:00.000000,2525.0,2525,60.0,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23.0,Credit Card,Quarterly,2023-10,2023-10,Medium,Medium,Medium
2526.0,26f5a23ea765e80a6a83ea031ba3710e,like,2023-11-12 08:00:00.000000,2526.0,2526,39.0,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20.0,PayPal,Weekly,2023-11,2023-11,Medium,Medium,Medium
2527.0,c59ca5ebebc20fada333b978335bb5d0,view,2023-12-12 08:00:00.000000,2527.0,2527,47.0,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30.0,PayPal,Bi-Weekly,2023-12,2023-12,Low,Low,Low
2544.0,893644c2494aa7944c7133eb1fb6e7b0,purchase,2023-01-01 00:00:00.000000,2544.0,2544,27.0,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30.0,PayPal,Bi-Weekly,2023-01,2023-01,Medium,Medium,Medium
2549.0,b6d1999b1d2f9c39f577ec402be27e95,view,2023-01-01 10:00:00.000000,2549.0,2549,42.0,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34.0,Credit Card,Monthly,2023-01,2023-01,Medium,Medium,Medium
2550.0,fa3eadba41af3db0ff05cde12a0eb9db,like,2023-02-01 10:00:00.000000,2550.0,2550,41.0,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11.0,Debit Card,Every 3 Months,2023-02,2023-02,Medium,Medium,Medium
2551.0,8e68b52af8435864855d10ba0a79cf31,view,2023-03-01 10:00:00.000000,2551.0,2551,53.0,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,No,30.0,Debit Card,Fortnightly,2023-03,2023-03,Medium,Medium,Medium
2552.0,2faeb17cbf92105477f05f0300cf28f3,like,2023-04-01 10:00:00.000000,2552.0,2552,29.0,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40.0,Debit Card,Annually,2023-04,2023-04,Low,Low,Low
2553.0,33fd919181e56e8d30b48ff29537caad,like,2023-05-01 10:00:00.000000,2553.0,2553,61.0,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13.0,Credit Card,Annually,2023-05,2023-05,Medium,Medium,Medium
2554.0,77e3212692b68c15c3784fb91499c836,purchase,2023-06-01 10:00:00.000000,2554.0,2554,69.0,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28.0,Venmo,Every 3 Months,2023-06,2023-06,Low,Low,Low
2555.0,5d50bac8d19faa29f0ac4bcdb96ba5c2,view,2023-07-01 10:00:00.000000,2555.0,2555,51.0,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49.0,Debit Card,Bi-Weekly,2023-07,2023-07,Medium,Medium,Medium
2556.0,904ce2915b10439acbc6da0eb3423a6a,like,2023-08-01 10:00:00.000000,2556.0,2556,24.0,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23.0,Credit Card,Weekly,2023-08,2023-08,High,High,High
2557.0,63f33269bd408e3cfa627e90785a6560,purchase,2023-09-01 10:00:00.000000,2557.0,2557,24.0,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4.0,Bank Transfer,Quarterly,2023-09,2023-09,High,High,High
2558.0,6072573c027141031f29f83a93f92a1e,purchase,2023-10-01 10:00:00.000000,2558.0,2558,70.0,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17.0,PayPal,Fortnightly,2023-10,2023-10,Low,Low,Low
2559.0,4a9908119ad531a334120262fca17213,view,2023-11-01 10:00:00.000000,2559.0,2559,49.0,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Express,No,No,24.0,PayPal,Fortnightly,2023-11,2023-11,Low,Low,Low
2560.0,a94c6e8e9c669cfc77d139171a6fdd40,like,2023-12-01 10:00:00.000000,2560.0,2560,48.0,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,No,21.0,Debit Card,Every 3 Months,2023-12,2023-12,Medium,Medium,Medium
2580.0,8da97966891c4d0cb18deb75157c822e,purchase,2023-01-02 10:00:00.000000,2580.0,2580,65.0,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,Express,No,No,40.0,Venmo,Weekly,2023-01,2023-01,Low,Low,Low
2581.0,b3d4673d57a5c8001042c135bb7a2fb1,view,2023-02-02 10:00:00.000000,2581.0,2581,43.0,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,13.0,Bank Transfer,Quarterly,2023-02,2023-02,Low,Low,Low
2582.0,97f533b3527734f033d598a561a18138,like,2023-03-02 10:00:00.000000,2582.0,2582,57.0,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,48.0,Credit Card,Monthly,2023-03,2023-03,High,High,High
2583.0,1146c9d8e0d710d470817e7572bc1395,view,2023-04-02 10:00:00.000000,2583.0,2583,19.0,Male,Dress,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,4.0,Venmo,Every 3 Months,2023-04,2023-04,High,High,High
2584.0,9dacc71032a012d17da61febeafe9df7,like,2023-05-02 10:00:00.000000,2584.0,2584,69.0,Male,Jeans,Clothing,93,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,9.0,Cash,Weekly,2023-05,2023-05,High,High,High
2585.0,3ec660a41aaf331f252b9e7d281de277,like,2023-06-02 10:00:00.000000,2585.0,2585,26.0,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,No,26.0,Bank Transfer,Bi-Weekly,2023-06,2023-06,Low,Low,Low
2586.0,c8833f3cf6a61b9c39c90eef38efbe66,purchase,2023-07-02 10:00:00.000000,2586.0,2586,57.0,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,No,19.0,Debit Card,Weekly,2023-07,2023-07,Low,Low,Low
2587.0,dca2e4837d3574733e26d096aff46cb3,view,2023-08-02 10:00:00.000000,2587.0,2587,20.0,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Express,No,No,1.0,Credit Card,Every 3 Months,2023-08,2023-08,Low,Low,Low
2588.0,4366c6e067be9ba15f287d2b61779d49,like,2023-09-02 10:00:00.000000,2588.0,2588,55.0,Male,Scarf,Accessories,29,Connecticut,M,Purple,Winter,3.7,No,Express,No,No,29.0,PayPal,Every 3 Months,2023-09,2023-09,Low,Low,Low
2589.0,c1e85364b71146414e9b09c3902f73a8,purchase,2023-10-02 10:00:00.000000,2589.0,2589,44.0,Male,Backpack,Accessories,49,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,No,38.0,Venmo,Bi-Weekly,2023-10,2023-10,Medium,Medium,Medium
2590.0,e469b569286fd8a4a059f7c64e6de639,purchase,2023-11-02 10:00:00.000000,2590.0,2590,52.0,Male,Pants,Clothing,53,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31.0,PayPal,Annually,2023-11,2023-11,Medium,Medium,Medium
2591.0,708e589971d1a9d3b5dddac6efcaec44,view,2023-12-02 10:00:00.000000,2591.0,2591,57.0,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5.0,No,Free Shipping,No,No,35.0,Venmo,Annually,2023-12,2023-12,Medium,Medium,Medium
2608.0,1fd1d07c5078146a58edf10d8d880667,view,2023-01-03 10:00:00.000000,2608.0,2608,41.0,Male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,38.0,PayPal,Every 3 Months,2023-01,2023-01,Low,Low,Low
2609.0,2babf48620c3a98af3a3535a2bcd71ea,like,2023-02-03 10:00:00.000000,2609.0,2609,42.0,Male,Jacket,Outerwear,68,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,48.0,Credit Card,Fortnightly,2023-02,2023-02,Medium,Medium,Medium
2610.0,46292beadb6156f3a8b5daf83d1ae0f5,like,2023-03-03 10:00:00.000000,2610.0,2610,66.0,Male,Backpack,Accessories,95,Arkansas,M,Black,Summer,3.0,No,Store Pickup,No,No,18.0,Debit Card,Bi-Weekly,2023-03,2023-03,High,High,High
2611.0,cc5f508a1cc8d6f350c7bef020b3f54b,purchase,2023-04-03 10:00:00.000000,2611.0,2611,66.0,Male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25.0,Cash,Quarterly,2023-04,2023-04,High,High,High
2612.0,707f45272b26d8de31c1d5c98be520cd,view,2023-05-03 10:00:00.000000,2612.0,2612,33.0,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4.0,Cash,Fortnightly,2023-05,2023-05,High,High,High
2613.0,3c10014c1dc1287ca516e9fee0ea0bba,like,2023-06-03 10:00:00.000000,2613.0,2613,55.0,Male,Sunglasses,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,No,27.0,Venmo,Quarterly,2023-06,2023-06,Low,Low,Low
2614.0,081e97de7d8a5ca9b0c772c8af050d23,purchase,2023-07-03 10:00:00.000000,2614.0,2614,58.0,Male,Gloves,Accessories,88,South Dakota,M,Gold,Fall,2.9,No,Express,No,No,14.0,Bank Transfer,Monthly,2023-07,2023-07,High,High,High
2615.0,6356b84edc00b9c0ea606ba0f6ef4ec7,purchase,2023-08-03 10:00:00.000000,2615.0,2615,18.0,Male,Jacket,Outerwear,65,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36.0,Bank Transfer,Fortnightly,2023-08,2023-08,Medium,Medium,Medium
2616.0,182f957ebf7619d6e46aba91b118f442,view,2023-09-03 10:00:00.000000,2616.0,2616,49.0,Male,T-shirt,Clothing,62,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,6.0,Debit Card,Quarterly,2023-09,2023-09,Medium,Medium,Medium
2617.0,8408822d462b23e057582315adb983dd,like,2023-10-03 10:00:00.000000,2617.0,2617,61.0,Male,Sandals,Footwear,55,Georgia,XL,Purple,Spring,3.6,No,Express,No,No,46.0,Cash,Annually,2023-10,2023-10,Medium,Medium,Medium
2618.0,f4ef59df2c989c753250162554997646,view,2023-11-03 10:00:00.000000,2618.0,2618,31.0,Male,Shorts,Clothing,97,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,29.0,Bank Transfer,Annually,2023-11,2023-11,High,High,High
2619.0,3288100bddb935e7af9ace0496925b44,like,2023-12-03 10:00:00.000000,2619.0,2619,70.0,Male,Handbag,Accessories,77,Louisiana,L,Brown,Fall,4.1,No,Express,No,No,12.0,Venmo,Monthly,2023-12,2023-12,High,High,High
2639.0,88277e855d6c9b02649ac00086394d22,purchase,2023-01-04 10:00:00.000000,2639.0,2639,22.0,Male,Shirt,Clothing,34,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,No,35.0,Credit Card,Annually,2023-01,2023-01,Low,Low,Low
2640.0,acb3fd88d30158490886c554128ebbec,purchase,2023-02-04 10:00:00.000000,2640.0,2640,18.0,Male,Blouse,Clothing,35,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,No,33.0,Debit Card,Quarterly,2023-02,2023-02,Low,Low,Low
2641.0,69c03be963a78464d6c06f9576f22b0c,purchase,2023-03-04 10:00:00.000000,2641.0,2641,30.0,Male,Skirt,Clothing,75,Indiana,L,Olive,Summer,4.0,No,Store Pickup,No,No,45.0,Venmo,Bi-Weekly,2023-03,2023-03,High,High,High
2642.0,76b684ce1f101f927bd3a0dc84ac75ee,view,2023-04-04 10:00:00.000000,2642.0,2642,25.0,Male,Sunglasses,Accessories,60,Vermont,XL,Olive,Winter,2.7,No,Next Day Air,No,No,20.0,Bank Transfer,Every 3 Months,2023-04,2023-04,Medium,Medium,Medium
2643.0,9bf383d416cfdf42b2ed4f018654212a,purchase,2023-05-04 10:00:00.000000,2643.0,2643,39.0,Male,Belt,Accessories,87,Iowa,L,Peach,Summer,4.0,No,Store Pickup,No,No,48.0,Bank Transfer,Annually,2023-05,2023-05,High,High,High
2644.0,ed67fff7952f68b46a7fcd001b0e055f,view,2023-06-04 10:00:00.000000,2644.0,2644,49.0,Male,Gloves,Accessories,41,Maryland,S,Silver,Spring,2.9,No,Next Day Air,No,No,37.0,Cash,Monthly,2023-06,2023-06,Low,Low,Low
2645.0,03c9f00cd851983e7b5c75ecfe418d32,like,2023-07-04 10:00:00.000000,2645.0,2645,25.0,Male,Pants,Clothing,83,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,No,4.0,Bank Transfer,Every 3 Months,2023-07,2023-07,High,High,High
2646.0,4b6ee3211515a424ab63b0adea22fce3,view,2023-08-04 10:00:00.000000,2646.0,2646,23.0,Male,Scarf,Accessories,81,Louisiana,L,Olive,Spring,4.0,No,Store Pickup,No,No,24.0,Bank Transfer,Bi-Weekly,2023-08,2023-08,High,High,High
2647.0,5e86b6d61854a2329d2a7bdbf4f6d620,like,2023-09-04 10:00:00.000000,2647.0,2647,33.0,Male,T-shirt,Clothing,56,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,No,4.0,Debit Card,Every 3 Months,2023-09,2023-09,Medium,Medium,Medium
2648.0,3019c0ac11c3291208c5210d32b73ac3,like,2023-10-04 10:00:00.000000,2648.0,2648,60.0,Male,Shoes,Footwear,58,South Carolina,M,Red,Summer,3.3,No,2-Day Shipping,No,No,25.0,Debit Card,Annually,2023-10,2023-10,Medium,Medium,Medium
2649.0,d627d6ba2a8770967d65b48ed9bdd0f6,purchase,2023-11-04 10:00:00.000000,2649.0,2649,51.0,Male,Pants,Clothing,84,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,14.0,PayPal,Bi-Weekly,2023-11,2023-11,High,High,High
2650.0,a1d07e66f5e087775442d956476014e9,view,2023-12-04 10:00:00.000000,2650.0,2650,23.0,Male,Gloves,Accessories,21,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,No,14.0,Bank Transfer,Fortnightly,2023-12,2023-12,Low,Low,Low
2669.0,b90d8f15c5b5257430a78b63c02e2f82,purchase,2023-01-05 10:00:00.000000,2669.0,2669,59.0,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,No,Next Day Air,No,No,9.0,PayPal,Quarterly,2023-01,2023-01,High,High,High
2670.0,cf0b682df84339f1ac3a89022a65567e,view,2023-02-05 10:00:00.000000,2670.0,2670,39.0,Female,Belt,Accessories,28,Illinois,L,Teal,Spring,2.8,No,Free Shipping,No,No,31.0,Credit Card,Weekly,2023-02,2023-02,Low,Low,Low
2671.0,d1761317b097fd113780c5ce27c19c23,like,2023-03-05 10:00:00.000000,2671.0,2671,30.0,Female,Sunglasses,Accessories,44,Pennsylvania,M,Yellow,Fall,4.7,No,Express,No,No,26.0,Bank Transfer,Bi-Weekly,2023-03,2023-03,Low,Low,Low
2672.0,4a6215ee84d75da7203a38f7f1dda92e,purchase,2023-04-05 10:00:00.000000,2672.0,2672,37.0,Female,Sandals,Footwear,64,Alabama,XL,Gray,Winter,4.8,No,2-Day Shipping,No,No,41.0,PayPal,Every 3 Months,2023-04,2023-04,Medium,Medium,Medium
2673.0,71c27cac8d8f05102fcb8013303e07cc,purchase,2023-05-05 10:00:00.000000,2673.0,2673,56.0,Female,Boots,Footwear,28,West Virginia,M,Maroon,Spring,2.9,No,Standard,No,No,13.0,Cash,Annually,2023-05,2023-05,Low,Low,Low
2674.0,f24d06bf880ac8171c744beb16cbee6f,view,2023-06-05 10:00:00.000000,2674.0,2674,67.0,Female,Hoodie,Clothing,21,Nevada,M,Olive,Summer,2.6,No,2-Day Shipping,No,No,4.0,Cash,Monthly,2023-06,2023-06,Low,Low,Low
2675.0,4d627edc00141266ce46b94963b66528,like,2023-07-05 10:00:00.000000,2675.0,2675,40.0,Female,Hat,Accessories,41,Florida,S,Charcoal,Fall,3.3,No,Express,No,No,15.0,Cash,Every 3 Months,2023-07,2023-07,Low,Low,Low
2676.0,cde8ff6a075f3ffa66563f5c64dfc2a1,view,2023-08-05 10:00:00.000000,2676.0,2676,24.0,Female,Shorts,Clothing,38,Virginia,M,Peach,Winter,3.4,No,Free Shipping,No,No,38.0,Cash,Bi-Weekly,2023-08,2023-08,Low,Low,Low
2677.0,36c4341b588f8ce4c4b6021e8f4d9cff,like,2023-09-05 10:00:00.000000,2677.0,2677,43.0,Female,Backpack,Accessories,77,Kentucky,M,Maroon,Spring,3.6,No,Free Shipping,No,No,3.0,Cash,Fortnightly,2023-09,2023-09,High,High,High
2678.0,32583ba070f1e6a479ca688319dd3d27,like,2023-10-05 10:00:00.000000,2678.0,2678,45.0,Female,Shorts,Clothing,43,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,No,6.0,PayPal,Every 3 Months,2023-10,2023-10,Low,Low,Low
